Datetime,Close,High,Low,Open,Volume
2025-04-08 04:00:00+00:00,2244.5,2255.25,2242.0,2252.449951171875,20138
2025-04-08 04:15:00+00:00,2242.10009765625,2252.0,2240.35009765625,2246.89990234375,16748
2025-04-08 04:30:00+00:00,2246.050048828125,2248.300048828125,2240.050048828125,2242.699951171875,18718
2025-04-08 04:45:00+00:00,2245.75,2246.39990234375,2238.199951171875,2245.39990234375,29180
2025-04-08 05:00:00+00:00,2234.75,2255.89990234375,2234.60009765625,2247.5,28970
2025-04-08 05:15:00+00:00,2243.25,2246.39990234375,2231.699951171875,2234.699951171875,22934
2025-04-08 05:30:00+00:00,2253.0,2260.60009765625,2242.75,2242.75,25666
2025-04-08 05:45:00+00:00,2247.35009765625,2254.949951171875,2238.25,2253.050048828125,20363
2025-04-08 06:00:00+00:00,2255.25,2257.89990234375,2240.699951171875,2247.449951171875,20559
2025-04-08 06:15:00+00:00,2260.75,2263.0,2255.35009765625,2255.35009765625,5951
2025-04-08 06:30:00+00:00,2274.10009765625,2274.60009765625,2263.949951171875,2263.949951171875,39170
2025-04-08 06:45:00+00:00,2268.949951171875,2274.89990234375,2263.75,2274.10009765625,33637
2025-04-08 07:00:00+00:00,2270.0,2275.0,2266.14990234375,2269.14990234375,27749
2025-04-08 07:15:00+00:00,2274.75,2274.800048828125,2267.14990234375,2270.64990234375,10066
2025-04-08 07:30:00+00:00,2276.949951171875,2277.199951171875,2268.64990234375,2274.75,17556
2025-04-08 07:45:00+00:00,2276.800048828125,2277.050048828125,2270.699951171875,2276.5,17842
2025-04-08 08:00:00+00:00,2268.89990234375,2278.0,2260.0,2277.14990234375,28426
2025-04-08 08:15:00+00:00,2265.0,2269.85009765625,2255.050048828125,2268.89990234375,39512
2025-04-08 08:30:00+00:00,2274.14990234375,2275.0,2262.050048828125,2265.050048828125,50743
2025-04-08 08:45:00+00:00,2281.14990234375,2282.85009765625,2274.5,2274.5,30465
2025-04-08 09:00:00+00:00,2268.0,2281.0,2266.10009765625,2281.0,12100
2025-04-08 09:15:00+00:00,2276.14990234375,2277.25,2266.199951171875,2267.949951171875,24382
2025-04-08 09:30:00+00:00,2273.800048828125,2278.050048828125,2273.449951171875,2275.75,166826
2025-04-08 09:45:00+00:00,2279.0,2280.0,2273.800048828125,2274.25,112427
2025-04-09 03:45:00+00:00,2304.85009765625,2315.0,2272.75,2284.89990234375,73559
2025-04-09 04:00:00+00:00,2295.949951171875,2305.0,2291.0,2304.75,44603
2025-04-09 04:15:00+00:00,2300.0,2304.449951171875,2295.89990234375,2295.89990234375,27556
2025-04-09 04:30:00+00:00,2302.800048828125,2311.25,2300.0,2300.0,32483
2025-04-09 04:45:00+00:00,2317.0,2320.0,2301.89990234375,2302.60009765625,55597
2025-04-09 05:00:00+00:00,2325.0,2325.0,2315.050048828125,2318.10009765625,119581
2025-04-09 05:15:00+00:00,2336.800048828125,2337.050048828125,2333.14990234375,2335.39990234375,113110
2025-04-09 05:30:00+00:00,2338.949951171875,2341.85009765625,2328.050048828125,2337.0,68963
2025-04-09 05:45:00+00:00,2340.800048828125,2340.800048828125,2331.39990234375,2338.35009765625,41279
2025-04-09 06:00:00+00:00,2358.0,2362.39990234375,2339.39990234375,2339.39990234375,146103
2025-04-09 06:15:00+00:00,2354.14990234375,2357.89990234375,2350.0,2357.89990234375,65484
2025-04-09 06:30:00+00:00,2353.5,2357.60009765625,2350.35009765625,2353.050048828125,49663
2025-04-09 06:45:00+00:00,2357.949951171875,2360.0,2352.0,2352.25,55367
2025-04-09 07:00:00+00:00,2348.949951171875,2358.75,2348.050048828125,2357.39990234375,50504
2025-04-09 07:15:00+00:00,2344.14990234375,2348.949951171875,2340.949951171875,2348.949951171875,71357
2025-04-09 07:30:00+00:00,2340.64990234375,2347.89990234375,2336.699951171875,2344.199951171875,104377
2025-04-09 07:45:00+00:00,2339.699951171875,2346.25,2338.449951171875,2341.0,61414
2025-04-09 08:00:00+00:00,2340.60009765625,2343.050048828125,2338.0,2339.699951171875,43399
2025-04-09 08:15:00+00:00,2337.10009765625,2341.60009765625,2332.64990234375,2340.60009765625,87465
2025-04-09 08:30:00+00:00,2337.199951171875,2340.449951171875,2335.64990234375,2336.699951171875,28061
2025-04-09 08:45:00+00:00,2342.5,2343.550048828125,2337.35009765625,2337.35009765625,33985
2025-04-09 09:00:00+00:00,2344.199951171875,2346.0,2336.449951171875,2342.550048828125,126409
2025-04-09 09:15:00+00:00,2346.64990234375,2349.5,2341.39990234375,2343.10009765625,55253
2025-04-09 09:30:00+00:00,2344.75,2349.39990234375,2343.75,2347.800048828125,114094
2025-04-09 09:45:00+00:00,2344.85009765625,2350.0,2340.449951171875,2344.300048828125,120648
2025-04-11 03:45:00+00:00,2346.35009765625,2371.300048828125,2345.699951171875,2345.699951171875,44357
2025-04-11 04:00:00+00:00,2347.89990234375,2349.949951171875,2333.300048828125,2345.699951171875,56878
2025-04-11 04:15:00+00:00,2353.0,2359.64990234375,2342.5,2347.85009765625,48676
2025-04-11 04:30:00+00:00,2348.10009765625,2354.0,2348.0,2353.0,26592
2025-04-11 04:45:00+00:00,2338.949951171875,2352.39990234375,2337.800048828125,2348.949951171875,54795
2025-04-11 05:00:00+00:00,2329.0,2344.10009765625,2325.5,2338.949951171875,74906
2025-04-11 05:15:00+00:00,2328.300048828125,2331.85009765625,2324.699951171875,2329.35009765625,22022
2025-04-11 05:30:00+00:00,2327.800048828125,2330.0,2325.5,2328.199951171875,11838
2025-04-11 05:45:00+00:00,2323.5,2328.949951171875,2322.050048828125,2327.050048828125,15999
2025-04-11 06:00:00+00:00,2337.5,2339.050048828125,2323.5,2323.949951171875,43751
2025-04-11 06:15:00+00:00,2338.949951171875,2339.5,2335.300048828125,2337.5,27690
2025-04-11 06:30:00+00:00,2342.14990234375,2342.14990234375,2333.5,2338.949951171875,52477
2025-04-11 06:45:00+00:00,2344.25,2346.699951171875,2339.800048828125,2342.14990234375,23402
2025-04-11 07:00:00+00:00,2348.10009765625,2349.60009765625,2343.14990234375,2344.25,18288
2025-04-11 07:15:00+00:00,2345.0,2349.449951171875,2340.550048828125,2348.050048828125,50959
2025-04-11 07:30:00+00:00,2352.0,2352.35009765625,2343.199951171875,2345.75,55286
2025-04-11 07:45:00+00:00,2353.39990234375,2353.75,2350.0,2352.550048828125,28261
2025-04-11 08:00:00+00:00,2360.199951171875,2363.85009765625,2350.89990234375,2353.5,37965
2025-04-11 08:15:00+00:00,2357.60009765625,2361.0,2353.0,2360.199951171875,42057
2025-04-11 08:30:00+00:00,2353.39990234375,2357.64990234375,2350.10009765625,2357.64990234375,54529
2025-04-11 08:45:00+00:00,2352.300048828125,2354.60009765625,2350.10009765625,2353.5,12543
2025-04-11 09:00:00+00:00,2358.14990234375,2358.5,2349.75,2352.25,41717
2025-04-11 09:15:00+00:00,2358.10009765625,2359.10009765625,2355.25,2358.300048828125,26111
2025-04-11 09:30:00+00:00,2366.60009765625,2367.0,2357.699951171875,2358.550048828125,105695
2025-04-11 09:45:00+00:00,2361.39990234375,2366.39990234375,2355.0,2366.39990234375,67685
2025-04-15 03:45:00+00:00,2360.60009765625,2375.5,2352.60009765625,2370.0,23005
2025-04-15 04:00:00+00:00,2349.199951171875,2363.0,2349.199951171875,2360.60009765625,39349
2025-04-15 04:15:00+00:00,2350.89990234375,2356.10009765625,2345.800048828125,2349.0,20483
2025-04-15 04:30:00+00:00,2355.199951171875,2360.0,2349.89990234375,2350.89990234375,53043
2025-04-15 04:45:00+00:00,2362.199951171875,2365.0,2355.89990234375,2355.89990234375,21128
2025-04-15 05:00:00+00:00,2355.0,2362.199951171875,2355.0,2362.199951171875,13756
2025-04-15 05:15:00+00:00,2359.10009765625,2359.10009765625,2352.300048828125,2355.0,15609
2025-04-15 05:30:00+00:00,2355.89990234375,2360.0,2353.60009765625,2359.39990234375,12668
2025-04-15 05:45:00+00:00,2356.10009765625,2357.0,2353.60009765625,2355.800048828125,8841
2025-04-15 06:00:00+00:00,2356.10009765625,2360.0,2355.800048828125,2355.800048828125,9385
2025-04-15 06:15:00+00:00,2355.699951171875,2358.0,2353.300048828125,2356.10009765625,9634
2025-04-15 06:30:00+00:00,2364.0,2364.5,2354.39990234375,2355.60009765625,70353
2025-04-15 06:45:00+00:00,2357.60009765625,2366.699951171875,2356.300048828125,2363.800048828125,25160
2025-04-15 07:00:00+00:00,2361.60009765625,2362.300048828125,2357.10009765625,2357.89990234375,13150
2025-04-15 07:15:00+00:00,2361.199951171875,2362.0,2358.10009765625,2361.0,10844
2025-04-15 07:30:00+00:00,2361.199951171875,2363.60009765625,2359.39990234375,2361.199951171875,9356
2025-04-15 07:45:00+00:00,2362.5,2362.800048828125,2359.800048828125,2361.199951171875,11097
2025-04-15 08:00:00+00:00,2362.5,2364.800048828125,2360.10009765625,2362.5,11442
2025-04-15 08:15:00+00:00,2368.89990234375,2369.60009765625,2362.199951171875,2362.199951171875,19577
2025-04-15 08:30:00+00:00,2368.89990234375,2370.89990234375,2366.10009765625,2368.60009765625,23874
2025-04-15 08:45:00+00:00,2370.89990234375,2372.0,2368.300048828125,2368.89990234375,22313
2025-04-15 09:00:00+00:00,2367.5,2371.60009765625,2365.10009765625,2370.5,31429
2025-04-15 09:15:00+00:00,2366.0,2367.89990234375,2363.300048828125,2367.89990234375,30041
2025-04-15 09:30:00+00:00,2366.5,2372.300048828125,2365.699951171875,2366.0,159360
2025-04-15 09:45:00+00:00,2367.89990234375,2367.89990234375,2363.5,2366.5,65100
2025-04-16 03:45:00+00:00,2369.300048828125,2373.300048828125,2350.5,2350.5,32937
2025-04-16 04:00:00+00:00,2371.60009765625,2376.10009765625,2365.39990234375,2370.10009765625,62762
2025-04-16 04:15:00+00:00,2370.5,2372.300048828125,2367.39990234375,2370.39990234375,15453
2025-04-16 04:30:00+00:00,2370.199951171875,2374.60009765625,2369.199951171875,2371.300048828125,13596
2025-04-16 04:45:00+00:00,2368.10009765625,2370.699951171875,2366.60009765625,2370.5,12575
2025-04-16 05:00:00+00:00,2371.10009765625,2374.800048828125,2366.699951171875,2367.5,109643
2025-04-16 05:15:00+00:00,2367.800048828125,2372.5,2367.60009765625,2371.10009765625,7089
2025-04-16 05:30:00+00:00,2371.699951171875,2372.300048828125,2367.10009765625,2368.199951171875,7969
2025-04-16 05:45:00+00:00,2369.699951171875,2374.0,2368.0,2372.800048828125,8665
2025-04-16 06:00:00+00:00,2367.60009765625,2369.89990234375,2366.0,2369.699951171875,12221
2025-04-16 06:15:00+00:00,2378.5,2379.89990234375,2366.0,2367.5,42575
2025-04-16 06:30:00+00:00,2377.800048828125,2382.800048828125,2375.699951171875,2378.5,19671
2025-04-16 06:45:00+00:00,2376.199951171875,2377.89990234375,2374.10009765625,2377.699951171875,6934
2025-04-16 07:00:00+00:00,2375.5,2377.60009765625,2374.10009765625,2376.199951171875,8759
2025-04-16 07:15:00+00:00,2375.800048828125,2377.89990234375,2374.699951171875,2375.5,8007
2025-04-16 07:30:00+00:00,2374.39990234375,2378.5,2373.39990234375,2376.89990234375,11470
2025-04-16 07:45:00+00:00,2370.699951171875,2374.60009765625,2369.199951171875,2373.5,11908
2025-04-16 08:00:00+00:00,2374.0,2375.0,2369.199951171875,2370.800048828125,10714
2025-04-16 08:15:00+00:00,2377.89990234375,2381.0,2372.699951171875,2374.10009765625,20230
2025-04-16 08:30:00+00:00,2374.0,2381.0,2371.800048828125,2377.89990234375,13102
2025-04-16 08:45:00+00:00,2373.800048828125,2375.300048828125,2372.39990234375,2374.10009765625,7390
2025-04-16 09:00:00+00:00,2374.300048828125,2375.800048828125,2372.89990234375,2373.300048828125,7874
2025-04-16 09:15:00+00:00,2373.800048828125,2375.0,2373.0,2374.0,12285
2025-04-16 09:30:00+00:00,2380.39990234375,2381.0,2374.89990234375,2375.0,92078
2025-04-16 09:45:00+00:00,2383.300048828125,2388.699951171875,2380.0,2380.300048828125,121052
2025-04-17 03:45:00+00:00,2365.0,2372.0,2360.0,2372.0,22373
2025-04-17 04:00:00+00:00,2376.60009765625,2378.300048828125,2362.699951171875,2364.0,18365
2025-04-17 04:15:00+00:00,2385.39990234375,2388.89990234375,2376.60009765625,2376.60009765625,16203
2025-04-17 04:30:00+00:00,2378.300048828125,2385.60009765625,2376.699951171875,2385.60009765625,12670
2025-04-17 04:45:00+00:00,2385.300048828125,2385.5,2377.699951171875,2378.60009765625,9525
2025-04-17 05:00:00+00:00,2381.39990234375,2388.0,2377.699951171875,2385.10009765625,8044
2025-04-17 05:15:00+00:00,2379.300048828125,2383.89990234375,2376.699951171875,2381.39990234375,6457
2025-04-17 05:30:00+00:00,2391.89990234375,2392.699951171875,2375.300048828125,2379.300048828125,50450
2025-04-17 05:45:00+00:00,2399.0,2401.5,2392.0,2392.300048828125,40971
2025-04-17 06:00:00+00:00,2409.39990234375,2411.0,2398.5,2398.5,147877
2025-04-17 06:15:00+00:00,2410.39990234375,2413.39990234375,2404.10009765625,2409.39990234375,31649
2025-04-17 06:30:00+00:00,2406.199951171875,2411.0,2400.5,2410.39990234375,29575
2025-04-17 06:45:00+00:00,2412.89990234375,2413.39990234375,2404.5,2406.300048828125,28504
2025-04-17 07:00:00+00:00,2417.60009765625,2417.89990234375,2410.89990234375,2412.89990234375,33436
2025-04-17 07:15:00+00:00,2415.5,2417.800048828125,2413.0,2417.60009765625,18604
2025-04-17 07:30:00+00:00,2410.800048828125,2419.60009765625,2410.300048828125,2416.10009765625,28524
2025-04-17 07:45:00+00:00,2411.800048828125,2412.39990234375,2403.0,2410.60009765625,38034
2025-04-17 08:00:00+00:00,2418.0,2421.39990234375,2411.800048828125,2411.800048828125,57124
2025-04-17 08:15:00+00:00,2419.0,2422.10009765625,2418.0,2418.0,31863
2025-04-17 08:30:00+00:00,2415.699951171875,2422.89990234375,2415.699951171875,2419.0,23614
2025-04-17 08:45:00+00:00,2418.199951171875,2421.0,2414.0,2416.199951171875,30766
2025-04-17 09:00:00+00:00,2419.60009765625,2420.699951171875,2417.5,2418.199951171875,24210
2025-04-17 09:15:00+00:00,2419.199951171875,2420.800048828125,2416.199951171875,2418.10009765625,33757
2025-04-17 09:30:00+00:00,2417.699951171875,2419.60009765625,2416.0,2418.89990234375,71152
2025-04-17 09:45:00+00:00,2416.60009765625,2419.10009765625,2412.800048828125,2417.39990234375,64848
2025-04-21 03:45:00+00:00,2404.199951171875,2409.199951171875,2391.5,2409.199951171875,12533
2025-04-21 04:00:00+00:00,2402.199951171875,2407.0,2393.5,2404.300048828125,17271
2025-04-21 04:15:00+00:00,2403.199951171875,2406.0,2394.5,2402.89990234375,18351
2025-04-21 04:30:00+00:00,2401.10009765625,2404.300048828125,2397.699951171875,2404.0,11526
2025-04-21 04:45:00+00:00,2406.300048828125,2406.89990234375,2397.60009765625,2399.10009765625,9753
2025-04-21 05:00:00+00:00,2405.699951171875,2407.39990234375,2402.300048828125,2405.5,6270
2025-04-21 05:15:00+00:00,2399.699951171875,2405.39990234375,2399.0,2404.60009765625,8627
2025-04-21 05:30:00+00:00,2401.39990234375,2402.0,2398.800048828125,2399.5,8503
2025-04-21 05:45:00+00:00,2405.199951171875,2405.800048828125,2400.89990234375,2401.199951171875,10167
2025-04-21 06:00:00+00:00,2410.5,2412.0,2404.89990234375,2406.39990234375,20725
2025-04-21 06:15:00+00:00,2410.5,2412.5,2407.699951171875,2410.300048828125,26115
2025-04-21 06:30:00+00:00,2412.0,2412.0,2409.5,2409.800048828125,20166
2025-04-21 06:45:00+00:00,2420.39990234375,2420.39990234375,2410.60009765625,2412.0,20860
2025-04-21 07:00:00+00:00,2413.0,2421.0,2409.699951171875,2420.5,19710
2025-04-21 07:15:00+00:00,2410.699951171875,2415.0,2408.60009765625,2412.699951171875,9679
2025-04-21 07:30:00+00:00,2412.39990234375,2414.89990234375,2410.699951171875,2410.699951171875,11945
2025-04-21 07:45:00+00:00,2414.5,2416.0,2412.300048828125,2412.300048828125,9098
2025-04-21 08:00:00+00:00,2409.5,2415.39990234375,2409.39990234375,2414.5,10171
2025-04-21 08:15:00+00:00,2409.60009765625,2415.39990234375,2409.199951171875,2409.60009765625,9566
2025-04-21 08:30:00+00:00,2408.800048828125,2412.0,2408.10009765625,2409.60009765625,11955
2025-04-21 08:45:00+00:00,2408.89990234375,2410.39990234375,2408.0,2408.800048828125,9201
2025-04-21 09:00:00+00:00,2408.699951171875,2410.0,2407.300048828125,2408.39990234375,17241
2025-04-21 09:15:00+00:00,2400.800048828125,2409.300048828125,2400.800048828125,2408.300048828125,40475
2025-04-21 09:30:00+00:00,2400.39990234375,2402.39990234375,2392.199951171875,2400.39990234375,63871
2025-04-21 09:45:00+00:00,2399.39990234375,2406.0,2397.300048828125,2400.60009765625,49538
2025-04-22 03:45:00+00:00,2394.300048828125,2405.10009765625,2390.0,2405.10009765625,15453
2025-04-22 04:00:00+00:00,2409.10009765625,2409.89990234375,2392.699951171875,2392.699951171875,32622
2025-04-22 04:15:00+00:00,2404.0,2409.699951171875,2400.0,2408.89990234375,10592
2025-04-22 04:30:00+00:00,2417.10009765625,2419.39990234375,2404.0,2404.0,30917
2025-04-22 04:45:00+00:00,2411.0,2419.699951171875,2411.0,2416.10009765625,15225
2025-04-22 05:00:00+00:00,2409.10009765625,2413.89990234375,2406.300048828125,2410.60009765625,15903
2025-04-22 05:15:00+00:00,2404.699951171875,2410.199951171875,2402.10009765625,2410.199951171875,6919
2025-04-22 05:30:00+00:00,2406.10009765625,2407.300048828125,2403.10009765625,2404.89990234375,5087
2025-04-22 05:45:00+00:00,2403.199951171875,2408.5,2402.0,2407.199951171875,10421
2025-04-22 06:00:00+00:00,2393.199951171875,2404.0,2391.0,2402.89990234375,23352
2025-04-22 06:15:00+00:00,2398.199951171875,2401.0,2393.10009765625,2393.5,14137
2025-04-22 06:30:00+00:00,2410.39990234375,2412.0,2396.5,2398.199951171875,24844
2025-04-22 06:45:00+00:00,2410.699951171875,2414.89990234375,2409.89990234375,2411.39990234375,12915
2025-04-22 07:00:00+00:00,2409.39990234375,2414.0,2399.5,2410.89990234375,23862
2025-04-22 07:15:00+00:00,2410.699951171875,2416.699951171875,2409.300048828125,2409.300048828125,21954
2025-04-22 07:30:00+00:00,2407.5,2414.199951171875,2407.10009765625,2412.0,12700
2025-04-22 07:45:00+00:00,2407.199951171875,2411.89990234375,2405.300048828125,2407.5,12686
2025-04-22 08:00:00+00:00,2410.39990234375,2411.5,2406.60009765625,2407.10009765625,10035
2025-04-22 08:15:00+00:00,2412.39990234375,2413.5,2409.0,2410.10009765625,14632
2025-04-22 08:30:00+00:00,2409.300048828125,2413.5,2406.5,2412.39990234375,17933
2025-04-22 08:45:00+00:00,2411.39990234375,2413.0,2406.800048828125,2409.60009765625,16240
2025-04-22 09:00:00+00:00,2407.5,2412.39990234375,2407.300048828125,2411.300048828125,17693
2025-04-22 09:15:00+00:00,2414.0,2414.0,2406.10009765625,2407.60009765625,27416
2025-04-22 09:30:00+00:00,2406.60009765625,2413.5,2406.10009765625,2413.5,45116
2025-04-22 09:45:00+00:00,2407.300048828125,2410.0,2403.10009765625,2407.10009765625,36612
2025-04-23 03:45:00+00:00,2430.5,2433.39990234375,2407.39990234375,2407.39990234375,27484
2025-04-23 04:00:00+00:00,2432.10009765625,2441.800048828125,2430.0,2432.39990234375,45156
2025-04-23 04:15:00+00:00,2431.0,2438.800048828125,2427.60009765625,2433.5,43789
2025-04-23 04:30:00+00:00,2416.800048828125,2434.800048828125,2416.300048828125,2431.800048828125,20338
2025-04-23 04:45:00+00:00,2421.89990234375,2423.699951171875,2413.699951171875,2416.800048828125,32783
2025-04-23 05:00:00+00:00,2423.5,2428.10009765625,2420.699951171875,2421.0,13194
2025-04-23 05:15:00+00:00,2411.0,2423.5,2410.39990234375,2423.10009765625,34922
2025-04-23 05:30:00+00:00,2416.5,2423.5,2411.60009765625,2411.60009765625,17211
2025-04-23 05:45:00+00:00,2417.199951171875,2421.800048828125,2411.699951171875,2416.300048828125,23819
2025-04-23 06:00:00+00:00,2419.0,2421.800048828125,2410.800048828125,2418.39990234375,31074
2025-04-23 06:15:00+00:00,2419.10009765625,2421.60009765625,2415.800048828125,2417.800048828125,8206
2025-04-23 06:30:00+00:00,2421.800048828125,2422.0,2417.300048828125,2419.10009765625,7962
