Datetime,Close,High,Low,Open,Volume
2025-04-08 04:00:00+00:00,1769.5,1779.0,1767.550048828125,1775.5999755859375,742056
2025-04-08 04:15:00+00:00,1764.800048828125,1774.5,1761.5,1769.5999755859375,562399
2025-04-08 04:30:00+00:00,1761.949951171875,1766.0,1761.949951171875,1764.5999755859375,396369
2025-04-08 04:45:00+00:00,1766.0,1766.199951171875,1761.949951171875,1762.0,321933
2025-04-08 05:00:00+00:00,1758.5,1767.050048828125,1754.25,1766.0,729773
2025-04-08 05:15:00+00:00,1763.4000244140625,1764.0,1755.8499755859375,1758.050048828125,700853
2025-04-08 05:30:00+00:00,1762.4000244140625,1765.5,1758.550048828125,1764.0,461905
2025-04-08 05:45:00+00:00,1755.0,1763.0,1753.3499755859375,1762.050048828125,393219
2025-04-08 06:00:00+00:00,1757.25,1759.300048828125,1750.4000244140625,1755.0,434191
2025-04-08 06:15:00+00:00,1762.5,1763.199951171875,1756.449951171875,1757.1500244140625,97845
2025-04-08 06:30:00+00:00,1768.699951171875,1769.550048828125,1763.0,1763.5,514853
2025-04-08 06:45:00+00:00,1773.5999755859375,1773.5999755859375,1766.699951171875,1768.550048828125,463966
2025-04-08 07:00:00+00:00,1779.25,1781.6500244140625,1772.3499755859375,1773.6500244140625,763016
2025-04-08 07:15:00+00:00,1778.800048828125,1780.5,1775.1500244140625,1779.5,379656
2025-04-08 07:30:00+00:00,1781.8499755859375,1782.0,1777.050048828125,1778.800048828125,500135
2025-04-08 07:45:00+00:00,1780.6500244140625,1781.9000244140625,1776.8499755859375,1781.800048828125,654214
2025-04-08 08:00:00+00:00,1776.5,1781.6500244140625,1769.75,1780.6500244140625,494230
2025-04-08 08:15:00+00:00,1771.050048828125,1777.949951171875,1766.3499755859375,1776.4000244140625,833914
2025-04-08 08:30:00+00:00,1775.0,1777.550048828125,1768.6500244140625,1771.5999755859375,545071
2025-04-08 08:45:00+00:00,1780.9000244140625,1781.800048828125,1775.3499755859375,1775.75,444729
2025-04-08 09:00:00+00:00,1772.050048828125,1781.699951171875,1769.75,1780.949951171875,486715
2025-04-08 09:15:00+00:00,1775.5,1776.75,1770.0,1772.050048828125,526225
2025-04-08 09:30:00+00:00,1767.699951171875,1775.5,1767.6500244140625,1775.449951171875,1933617
2025-04-08 09:45:00+00:00,1769.9000244140625,1773.699951171875,1766.550048828125,1767.75,1704850
2025-04-09 03:45:00+00:00,1766.0,1773.6500244140625,1761.25,1769.300048828125,583768
2025-04-09 04:00:00+00:00,1773.199951171875,1773.199951171875,1765.0,1765.9000244140625,384992
2025-04-09 04:15:00+00:00,1768.0999755859375,1772.949951171875,1767.0,1772.699951171875,283979
